,Unnamed: 0,name,epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
30,101,ateroesclerosis_tuning31,30.0,0.0728,0.09659,0.85815,0.61148,0.31194,0.4947,0.3442,1.5985,3.5651,1.7651,5.0591e-06,5.0591e-06,5.0591e-06,0.35925,0.00012,0.00913,0.71395,0.00052,3.58894,0.92158,7.17845,0.55005,1.74293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,230,ateroesclerosis_tuning32,30.0,0.08046,0.07688,0.73378,0.75862,0.34685,0.5778,0.38798,1.6716,2.7883,1.4547,4.2304e-06,4.2304e-06,4.2304e-06,0.40696,0.0001,0.00928,0.7,0.00064,2.93629,0.81036,7.73152,0.43229,1.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,98,ateroesclerosis_tuning33,30.0,0.07461,0.08686,0.6596,0.74128,0.28716,0.53562,0.38603,1.6351,3.3691,1.3595,3.7265e-06,3.7265e-06,3.7265e-06,0.40099,9e-05,0.00835,0.71395,0.00058,2.9647,0.5273,6.93676,0.47701,1.33611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,73,ateroesclerosis_tuning34,30.0,0.08145,0.09177,0.80342,0.56711,0.33784,0.49331,0.30679,1.8352,3.2441,1.7316,4.7491e-06,4.7491e-06,4.7491e-06,0.32544,0.00011,0.01018,0.72873,0.00064,2.93629,0.58883,7.73152,0.49901,1.62983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,211,ateroesclerosis_tuning35,30.0,0.07178,0.08163,0.75906,0.69262,0.38063,0.5719,0.35419,1.5368,2.6343,1.5798,3.3116e-06,3.3116e-06,3.3116e-06,0.37596,8e-05,0.00834,0.75672,0.00051,2.62285,0.82964,6.77471,0.45522,1.54041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,68,ateroesclerosis_tuning36,30.0,0.08851,0.10079,0.76393,0.78809,0.31411,0.50109,0.32647,1.7574,3.2983,1.5367,3.8761e-06,3.8761e-06,3.8761e-06,0.34393,9e-05,0.01007,0.7,0.00064,2.78929,0.6487,8.13812,0.54517,1.54733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,22,ateroesclerosis_tuning37,30.0,0.07524,0.07921,0.78747,0.64165,0.29842,0.5064,0.36941,1.6366,2.9446,1.5728,4.0873e-06,4.0873e-06,4.0873e-06,0.38311,0.0001,0.0078,0.7,0.00064,2.8204,0.81036,7.33642,0.43229,1.59597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,47,ateroesclerosis_tuning38,30.0,0.06927,0.07624,0.80105,0.68687,0.30631,0.51421,0.3345,1.4481,2.8199,1.6243,3.6368e-06,3.6368e-06,3.6368e-06,0.35247,9e-05,0.00732,0.72457,0.00064,2.93629,0.80587,6.82859,0.43229,1.62609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,37,ateroesclerosis_tuning39,30.0,0.09265,0.06762,0.73402,0.65063,0.28941,0.5051,0.36675,2.0601,2.5198,1.5423,3.8152e-06,3.8152e-06,3.8152e-06,0.38058,9e-05,0.00937,0.7027,0.0005,3.06339,0.7721,9.21408,0.38045,1.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,173,ateroesclerosis_tuning40,30.0,0.08024,0.07722,0.72824,0.62791,0.30405,0.48842,0.32696,1.7742,2.8686,1.5621,4.242e-06,4.242e-06,4.242e-06,0.34311,0.0001,0.0094,0.72164,0.00064,2.93629,0.81036,7.77599,0.4379,1.47641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
